id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,image_url,small_image_url
5061,78970,78970,520878,53,312933541,9.78031293355e+12,Jeffrey Archer,1985.0,A Matter of Honor,A Matter of Honor,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5062,469901,469901,487629,47,743482883,9.78074348288e+12,Linda Howard,2000.0,Mr. Perfect,Mr. Perfect,eng,https://images.gr-assets.com/books/1327960914m/469901.jpg,https://images.gr-assets.com/books/1327960914s/469901.jpg
5063,16093188,16093188,21899204,37,,,M. Leighton,2013.0,Up to Me,"Up to Me (The Bad Boys, #2)",eng,https://images.gr-assets.com/books/1355328750m/16093188.jpg,https://images.gr-assets.com/books/1355328750s/16093188.jpg
5064,16124019,16124019,21940541,12,,,Mira Lyn Kelly,2012.0,Waking Up Married,"Waking Up Married (Waking Up, #1)",en-US,https://images.gr-assets.com/books/1352411782m/16124019.jpg,https://images.gr-assets.com/books/1352411782s/16124019.jpg
5065,1225261,1225261,2906898,75,055380555X,9.78055380555e+12,Linwood Barclay,2007.0,No Time for Goodbye,No Time for Goodbye (No Time For Goodbye #1),eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5066,207802,207802,2156005,24,60730269,9.78006073026e+12,Katherine Hannigan,2004.0,"Ida B. . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World","Ida B. . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5067,4703450,4703450,4767778,33,7273746,9.78000727374e+12,Robin Hobb,2009.0,The Dragon Keeper,"The Dragon Keeper (Rain Wild Chronicles, #1)",eng,https://images.gr-assets.com/books/1330079386m/4703450.jpg,https://images.gr-assets.com/books/1330079386s/4703450.jpg
5068,210404,210404,321811,74,195007778,9.78019500777e+12,Aldo Leopold,1949.0,A Sand County Almanac,A Sand County Almanac and Sketches Here and There,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5069,895886,895886,1065795,93,805072063,9.78080507207e+12,"Eric Knight, Marguerite Kirmse",1940.0,Lassie Come-Home,Lassie Come-Home,,https://images.gr-assets.com/books/1316130656m/895886.jpg,https://images.gr-assets.com/books/1316130656s/895886.jpg
5070,178788,178788,544922,55,1932100660,9.78193210066e+12,"T. Colin Campbell, Thomas M. Campbell II",2001.0,"The China Study: The Most Comprehensive Study of Nutrition Ever Conducted and the Startling Implications for Diet, Weight Loss and Long-term Health","The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet, Weight Loss, And Long-term Health",en-GB,https://images.gr-assets.com/books/1376474019m/178788.jpg,https://images.gr-assets.com/books/1376474019s/178788.jpg
5071,1013383,1013383,999507,41,333710932,9.78033371094e+12,"Julia Donaldson, Axel Scheffler",1999.0,The Gruffalo,The Gruffalo,eng,https://images.gr-assets.com/books/1329674496m/1013383.jpg,https://images.gr-assets.com/books/1329674496s/1013383.jpg
5072,359,359,809325,55,345455290,9.78034545529e+12,Douglas Adams,2002.0,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,"The Salmon of Doubt (Dirk Gently, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5073,250024,250024,925052,96,1857987632,9.78185798764e+12,Arthur C. Clarke,1956.0,The City and the Stars,The City and the Stars,eng,https://images.gr-assets.com/books/1340242824m/250024.jpg,https://images.gr-assets.com/books/1340242824s/250024.jpg
5074,18667307,18667307,26492586,27,2723495612,9.78272349562e+12,"Sui Ishida, 石田 スイ",2012.0,東京喰種トーキョーグール 1,"Tokyo Ghoul, tome 1 (Tokyo Ghoul, #1)",fre,https://images.gr-assets.com/books/1498748457m/18667307.jpg,https://images.gr-assets.com/books/1498748457s/18667307.jpg
5075,352262,352262,1484561,89,316737372,9.78031673737e+12,Cressida Cowell,2003.0,How to train your dragon,"How to Train Your Dragon (How to Train Your Dragon, #1)",en-US,https://images.gr-assets.com/books/1431930187m/352262.jpg,https://images.gr-assets.com/books/1431930187s/352262.jpg
5076,6753,6753,1221616,53,034911188X,9.78034911189e+12,David Foster Wallace,1999.0,Brief Interviews with Hideous Men,Brief Interviews with Hideous Men,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5077,170619,170619,1493482,71,1416516727,9.78141651673e+12,Mary Higgins Clark,1992.0,All Around the Town,All Around the Town,,https://images.gr-assets.com/books/1355139896m/170619.jpg,https://images.gr-assets.com/books/1355139896s/170619.jpg
5078,4758093,4758093,4822885,30,61767581,9.78006176759e+12,Lauren Conrad,2009.0,L.A. Candy,"L.A. Candy (L.A. Candy, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5079,6618272,6618272,6812394,47,1440154236,9.78144015423e+12,Kiera Cass,2009.0,The Siren,The Siren,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5080,43993,43993,5951642,48,340686030,9.78034068603e+12,Greg Iles,1999.0,The Quiet Game,The Quiet Game,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5081,22680,22680,1704815,16,679764410,9.78067976441e+12,Joseph J. Ellis,1996.0,American Sphinx: The Character of Thomas Jefferson,American Sphinx: The Character of Thomas Jefferson,eng,https://images.gr-assets.com/books/1403187214m/22680.jpg,https://images.gr-assets.com/books/1403187214s/22680.jpg
5082,11777020,11777020,3609998,101,307948684,9.78030794869e+12,"Jo Nesbø, Don Bartlett",2008.0,Hodejegerne,Headhunters,eng,https://images.gr-assets.com/books/1320551831m/11777020.jpg,https://images.gr-assets.com/books/1320551831s/11777020.jpg
5083,93793,93793,1366575,56,399153357,9.78039915336e+12,Daniel Silva,2006.0,The Messenger,"The Messenger (Gabriel Allon, #6)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5084,243598,243598,2287950,70,141023422,9.78014102343e+12,Paul Bowles,1949.0,The Sheltering Sky,The Sheltering Sky,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5085,22910900,22910900,42475450,40,1406331163,9.78140633116e+12,Patrick Ness,2015.0,The Rest of Us Just Live Here,The Rest of Us Just Live Here,eng,https://images.gr-assets.com/books/1429800081m/22910900.jpg,https://images.gr-assets.com/books/1429800081s/22910900.jpg
5086,1933181,1933181,1935630,34,345495357,9.78034549536e+12,Alison Weir,2008.0,The Lady Elizabeth,The Lady Elizabeth,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5087,16131193,16131193,21956738,21,1455503258,9.78145550325e+12,Lily Koppel,2013.0,The Astronaut Wives Club,The Astronaut Wives Club,eng,https://images.gr-assets.com/books/1352436564m/16131193.jpg,https://images.gr-assets.com/books/1352436564s/16131193.jpg
5088,184419,184419,195447,548,375757910,9.78037575791e+12,"G.K. Chesterton, Jonathan Lethem",1908.0,The Man Who Was Thursday - A Nightmare,The Man Who Was Thursday: A Nightmare,eng,https://images.gr-assets.com/books/1403181403m/184419.jpg,https://images.gr-assets.com/books/1403181403s/184419.jpg
5089,764903,764903,1925199,82,006008460X,9.78006008461e+12,"Frank B. Gilbreth Jr., Ernestine Gilbreth Carey",1948.0,Cheaper by the Dozen,Cheaper by the Dozen,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5090,2198274,2198274,2204022,53,446581194,9.7804465812e+12,"Douglas Preston, Mario Spezi",2008.0,The Monster of Florence: A True Story,The Monster of Florence,en-US,https://images.gr-assets.com/books/1306075698m/2198274.jpg,https://images.gr-assets.com/books/1306075698s/2198274.jpg
5091,112525,112525,1693257,44,031605755X,9.78031605755e+12,Daniel Woodrell,2006.0,Winter's Bone,Winter's Bone,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5092,30243,30243,3341458,40,553816322,9.78055381633e+12,Laurell K. Hamilton,2004.0,"Seduced by Moonlighty (Merry Gentry, #3)","Seduced by Moonlight (Merry Gentry, #3)",eng,https://images.gr-assets.com/books/1500145890m/30243.jpg,https://images.gr-assets.com/books/1500145890s/30243.jpg
5093,1297150,1297150,3186921,61,60888644,9.78006088864e+12,Bernard Cornwell,2007.0,Sword Song,"Sword Song (The Saxon Stories, #4)",en-US,https://images.gr-assets.com/books/1407111536m/1297150.jpg,https://images.gr-assets.com/books/1407111536s/1297150.jpg
5094,1734639,1734639,1732127,19,61251348,9.78006125134e+12,Jessica Seinfeld,2007.0,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5095,228534,228534,221326,59,316780375,9.78031678038e+12,Anita Shreve,1997.0,The Weight of Water,The Weight of Water,eng,https://images.gr-assets.com/books/1327936566m/228534.jpg,https://images.gr-assets.com/books/1327936566s/228534.jpg
5096,16062210,16062210,21850431,10,1301786454,9.78130178646e+12,Katie Ashley,2013.0,Music of the Heart,"Music of the Heart (Runaway Train, #1)",eng,https://images.gr-assets.com/books/1458915186m/16062210.jpg,https://images.gr-assets.com/books/1458915186s/16062210.jpg
5097,41951,41951,3154658,59,451203771,9.78045120378e+12,Maeve Binchy,2000.0,The Scarlet Feather,Scarlet Feather,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5098,16070018,16070018,21863110,12,988489112,9.78098848911e+12,Aleatha Romig,2012.0,,"Truth (Consequences, #2)",eng,https://images.gr-assets.com/books/1398768721m/16070018.jpg,https://images.gr-assets.com/books/1398768721s/16070018.jpg
5099,34503,34503,1371210,26,60507772,9.78006050777e+12,"Terry Pratchett, Paul Kidby",2001.0,The Last Hero,"The Last Hero (Discworld, #27; Rincewind #7)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5100,83539,83539,82472,52,553275720,9.78055327573e+12,Isaac Asimov,1966.0,Fantastic Voyage,Fantastic Voyage,,https://images.gr-assets.com/books/1320425345m/83539.jpg,https://images.gr-assets.com/books/1320425345s/83539.jpg
5101,11472,11472,888905,33,312243359,9.78031224336e+12,Philip Gourevitch,1998.0,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5102,12611073,12611073,17626535,11,161638610X,9.78161638611e+12,Jonathan Cahn,2011.0,,The Harbinger: The Ancient Mystery that Holds the Secret of America's Future,,https://images.gr-assets.com/books/1345009097m/12611073.jpg,https://images.gr-assets.com/books/1345009097s/12611073.jpg
5103,16248078,16248078,22590226,43,62073168,9.78006207317e+12,Daniel Silva,2013.0,The English Girl,"The English Girl (Gabriel Allon, #13)",eng,https://images.gr-assets.com/books/1371747020m/16248078.jpg,https://images.gr-assets.com/books/1371747020s/16248078.jpg
5104,8296140,8296140,13144758,18,1400068169,9.78140006817e+12,Susan Vreeland,2010.0,Clara and Mr. Tiffany,Clara and Mr. Tiffany,,https://images.gr-assets.com/books/1320562282m/8296140.jpg,https://images.gr-assets.com/books/1320562282s/8296140.jpg
5105,18295852,18295852,24813023,31,316254770,9.78031625478e+12,Jennifer E. Smith,2014.0,The Geography of You and Me,The Geography of You and Me,eng,https://images.gr-assets.com/books/1376408056m/18295852.jpg,https://images.gr-assets.com/books/1376408056s/18295852.jpg
5106,7991200,7991200,12469574,46,1409521966,9.78140952197e+12,L.A. Weatherly,2010.0,Angel,"Angel (Angel, #1)",eng,https://images.gr-assets.com/books/1326626626m/7991200.jpg,https://images.gr-assets.com/books/1326626626s/7991200.jpg
5107,11254850,11254850,16181497,23,1416997946,9.78141699795e+12,Brandon Mull,2012.0,"Seeds of Rebellion (Beyonders, #2)","Seeds of Rebellion (Beyonders, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5108,82751,82751,1429851,29,440228654,9.78044022865e+12,Adeline Yen Mah,1999.0,Chinese Cinderella: The True Story of an Unwanted Daughter,Chinese Cinderella: The True Story of an Unwanted Daughter,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5109,14785,14785,1652157,39,425182878,9.78042518287e+12,John Sandford,2001.0,Chosen Prey,"Chosen Prey (Lucas Davenport, #12)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5110,8320534,8320534,13169953,1,785139877,9.78078513987e+12,"Bryan J.L. Glass, Tim Seeley, Hugo Petrus, Raymond E. Feist",2010.0,,Raymond E. Feist's Magician Master,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5111,31140847,31140847,50572087,16,,,Vi Keeland,2016.0,,Bossman,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5112,2880715,2880715,2906930,28,451225007,9.78045122501e+12,J.R. Ward,2008.0,The Black Dagger Brotherhood: An Insider's Guide,The Black Dagger Brotherhood: An Insider's Guide,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5113,6120349,6120349,6298472,18,1600104835,9.78160010483e+12,"Joe Hill, Gabriel Rodríguez",2009.0,Head Games,"Locke & Key, Vol. 2: Head Games",eng,https://images.gr-assets.com/books/1351338040m/6120349.jpg,https://images.gr-assets.com/books/1351338040s/6120349.jpg
5114,91247,91247,708860,48,192751034,9.78019275103e+12,"Beverly Cleary, Alan Tiegreen",1984.0,Ramona and Her Father,"Ramona and Her Father (Ramona, #4)",eng,https://images.gr-assets.com/books/1408925643m/91247.jpg,https://images.gr-assets.com/books/1408925643s/91247.jpg
5115,49596,49596,2146310,647,1600963943,9.78160096394e+12,Agatha Christie,1922.0,The Secret Adversary,The Secret Adversary (Tommy and Tuppence #1),eng,https://images.gr-assets.com/books/1331721280m/49596.jpg,https://images.gr-assets.com/books/1331721280s/49596.jpg
5116,53413,53413,1794732,191,394752848,9.78039475285e+12,"Julio Cortázar, Gregory Rabassa",1963.0,Rayuela,Hopscotch,eng,https://images.gr-assets.com/books/1367728486m/53413.jpg,https://images.gr-assets.com/books/1367728486s/53413.jpg
5117,9635495,9635495,14522855,53,345528204,9.78034552821e+12,Karin Slaughter,2011.0,Fallen,"Fallen (Will Trent, #5)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5118,25689074,25689074,45517469,17,1250091845,9.78125009184e+12,Marissa Meyer,2016.0,Stars Above,"Stars Above (The Lunar Chronicles, #4.5)",eng,https://images.gr-assets.com/books/1472473049m/25689074.jpg,https://images.gr-assets.com/books/1472473049s/25689074.jpg
5119,1207904,1207904,3219177,40,038551851X,9.78038551851e+12,Eric Clapton,2007.0,Clapton: The Autobiography,Clapton: The Autobiography,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5120,647,647,621375,73,312421435,9.78031242143e+12,Naomi Klein,1999.0,No Logo,No Logo,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5121,43927,43927,14596877,80,451210557,9.78045121056e+12,Harlan Coben,2003.0,No Second Chance,No Second Chance,eng,https://images.gr-assets.com/books/1309281936m/43927.jpg,https://images.gr-assets.com/books/1309281936s/43927.jpg
5122,7748,7748,273425,22,446698229,9.78044669822e+12,Hunter S. Thompson,1973.0,Fear and Loathing on the Campaign Trail '72,Fear and Loathing on the Campaign Trail '72,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5123,764434,764434,869390,75,743219600,9.7807432196e+12,P.D. James,1971.0,Shroud for a Nightingale,Shroud for a Nightingale (Adam Dalgliesh #4),eng,https://images.gr-assets.com/books/1321172495m/764434.jpg,https://images.gr-assets.com/books/1321172495s/764434.jpg
5124,21853633,21853633,41125528,23,1250019834,9.78125001984e+12,Sarah Addison Allen,2015.0,First Frost,"First Frost (Waverley Family, #2)",eng,https://images.gr-assets.com/books/1410962794m/21853633.jpg,https://images.gr-assets.com/books/1410962794s/21853633.jpg
